tanggal,komoditas,kabupaten_kota,query,jumlah_berita_ditemukan,judul_teratas,url_teratas,ringkasan,tervalidasi
2025-02-26,Cabai Rawit Merah,DI Yogyakarta,harga Cabai Rawit Merah DI Yogyakarta 2025-02 naik turun,3,Harga Sembako Jogja Hari Ini 1 Juli 2025: Cabai Rawit Merah Turun di ...,https://www.detik.com/jogja/bisnis/d-7990501/harga-sembako-jogja-hari-ini-1-juli-2025-cabai-rawit-merah-turun-di-awal-bulan,Cabai merah besar: Naik dari Rp 34.286 menjadi Rp 32.857/kg; Cabai rawit merah: Turun dari Rp 61.857 menjadi Rp 58.571/kg; Daging sapi murni: Rp ...,True
2025-02-26,Cabai Merah,DI Yogyakarta,harga Cabai Merah DI Yogyakarta 2025-02 naik turun,3,Harga Sembako Jogja Hari Ini 1 Juli 2025: Cabai Rawit Merah Turun di ...,https://www.detik.com/jogja/bisnis/d-7990501/harga-sembako-jogja-hari-ini-1-juli-2025-cabai-rawit-merah-turun-di-awal-bulan,menunjukkan harga komoditas pertanian satu ini turun dari Rp 58.250 menjadi Rp 55.750 per kilogram. harga satu kilogram cabai rawit merah ada ...,True
2025-02-26,Cabai Rawit,DI Yogyakarta,harga Cabai Rawit DI Yogyakarta 2025-02 naik turun,3,Harga Cabai Rawit Hijau di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/5796087474f78e9/harga-cabai-rawit-hijau-pasar-tradisional-di-yogyakarta-hari-ini-2026,"6 days ago · Harga terkini: Rp46,25 ribu (per 19 Agustus 2026). naik Rp750 dibandingkan sepekan lalu (Rp45,5 ribu ). Perubahan bulanan: naik 2,78% ...",True
2025-02-26,Beras Kualitas Medium I,DI Yogyakarta,harga Beras Kualitas Medium I DI Yogyakarta 2025-02 naik turun,3,Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/83f61f5c5345f7a/harga-beras-kualitas-medium-i-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp14,9 Ribu , Update 05 Juni 2026 ; 2025-12-09, 14.900 ; 2025-12-10, 14.900.",True
2025-02-26,Bawang Merah Ukuran Sedang,DI Yogyakarta,harga Bawang Merah Ukuran Sedang DI Yogyakarta 2025-02 naik turun,3,Harga Bawang Merah Ukuran sedang di Pasar Modern Periode ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/200771a719e9f5a/harga-bawang-merah-ukuran-sedang-harian-di-pasar-modern-provinsi-di-yogyakarta,"Bawang Putih Ukuran Sedang per Kg Rp47,4 ribu per kg (turun 25.41%)21. USD/IDR 16.897 VND/IDR 0. Yogyakarta tercatat Rp72,45 ribu per kg. ikan ...",True
2025-02-26,Beras,DI Yogyakarta,harga Beras DI Yogyakarta 2025-02 naik turun,3,Harga Beras di Pasar Tradisional Provinsi DI Yogyakarta Sebulan ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/367b23db00c2741/harga-beras-di-pasar-tradisional-provinsi-di-yogyakarta,"Harga Beras di Pasar Tradisional Provinsi DI Yogyakarta Sebulan Terakhir tidak Berubah ; 2025-02-20, 14.150 ; 2025-02-21, 14.150 ; 2025-02-24 ...",True
2025-02-26,Cabai Rawit Hijau,DI Yogyakarta,harga Cabai Rawit Hijau DI Yogyakarta 2025-02 naik turun,3,Harga Cabai Rawit Hijau di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/5796087474f78e9/harga-cabai-rawit-hijau-pasar-tradisional-di-yogyakarta-hari-ini-2026,"6 days ago · Perubahan bulanan: naik 2,78% dibandingkan 30 hari lalu (Rp45 ribu ). Perubahan tiga bulan: turun 11,9% dibandingkan 90 hari lalu (Rp52,5 ribu ) ...",True
2025-02-26,Bawang Merah,DI Yogyakarta,harga Bawang Merah DI Yogyakarta 2025-02 naik turun,3,Harga Sembako Jogja Hari Ini 19 September 2025: Bawang Merah ...,https://www.detik.com/jogja/bisnis/d-8119859/harga-sembako-jogja-hari-ini-19-september-2025-bawang-merah-merosot,Bawang merah turun dari Rp 33.429 menjadi Rp 30.429 per kilogram. ... Bahan pangan lain tidak tercatat naik maupun turun harga alias stabil.,True
2025-02-26,Cabai Merah Keriting ,DI Yogyakarta,harga Cabai Merah Keriting  DI Yogyakarta 2025-02 naik turun,3,Harga semua jenis cabai di Kulon Progo terpantau mengalami ...,https://www.facebook.com/tribunjogjafanspage/posts/harga-semua-jenis-cabai-di-kulon-progo-terpantau-mengalami-kenaikan-signifikan-k/914571517902740/,"Rp 65 ribu per kilogram (kg), cabai merah keriting lebih dari Rp 50 ribu per kg, dan cabai rawit hijau Rp 60 ribu per kg. , yaitu Rp 30 ribu ...",True
2025-02-26,Telur Ayam,DI Yogyakarta,harga Telur Ayam DI Yogyakarta 2025-02 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/27e3f90e4f9eaa8/harga-telur-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp26,5 ribu (per 17 Juli 2026). · Perubahan harian: naik Rp750 dari hari sebelumnya (Rp25,75 ribu ). · Perubahan mingguan: naik ...",True
2025-01-27,Cabai Merah,DI Yogyakarta,harga Cabai Merah DI Yogyakarta 2025-01 naik turun,3,Harga Sembako Jogja Hari Ini 1 September 2025: Rawit Merah ...,https://www.detik.com/jogja/bisnis/d-8090290/harga-sembako-jogja-hari-ini-1-september-2025-rawit-merah-mulai-naik,"Cabai merah besar bangkit dari Rp 35.000 menjadi Rp 36.250 per kilogram. cabai merah naik 1.250 rupiah, terhitung dari Rp 33.000 menjadi Rp 34. ...",True
2025-01-27,Cabai Merah Besar,DI Yogyakarta,harga Cabai Merah Besar DI Yogyakarta 2025-01 naik turun,3,Harga Sembako Jogja Hari Ini 1 September 2025: Rawit Merah ...,https://www.detik.com/jogja/bisnis/d-8090290/harga-sembako-jogja-hari-ini-1-september-2025-rawit-merah-mulai-naik,Cabai merah besar bangkit dari Rp 35.000 menjadi Rp 36.250 per kilogram. Naik dari Rp 27.857 menjadi Rp 30.714/kg Cabai merah besar: Rp 31.857/ ...,True
2025-01-27,Telur Ayam,DI Yogyakarta,harga Telur Ayam DI Yogyakarta 2025-01 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/27e3f90e4f9eaa8/harga-telur-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp26,5 ribu (per 17 Juli 2026). · Perubahan harian: naik Rp750 dari hari sebelumnya (Rp25,75 ribu ). · Perubahan mingguan: naik ...",True
2025-01-27,Daging Ayam,DI Yogyakarta,harga Daging Ayam DI Yogyakarta 2025-01 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/26ca4d59bf3b0ec/harga-daging-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp39,75 ribu (per 11 Agustus 2026). · Perubahan harian: naik Rp1000.0 dari hari sebelumnya (Rp38,75 ribu ). · Perubahan mingguan: ...",True
2025-01-27,Cabai Rawit Merah,DI Yogyakarta,harga Cabai Rawit Merah DI Yogyakarta 2025-01 naik turun,3,Harga Sembako Jogja Hari Ini 1 September 2025: Rawit Merah ...,https://www.detik.com/jogja/bisnis/d-8090290/harga-sembako-jogja-hari-ini-1-september-2025-rawit-merah-mulai-naik,Cabai rawit merah: Naik dari Rp 21.143 menjadi Rp 22.429/kg; Daging sapi murni: Rp 135.000/kg; Daging ayam ras: Naik dari Rp 33.833 menjadi Rp ...,True
2025-01-27,Gula Pasir Kualitas Premium,DI Yogyakarta,harga Gula Pasir Kualitas Premium DI Yogyakarta 2025-01 naik turun,3,Harga Gula Pasir Kualitas Premium di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/825d4194643970a/harga-gula-pasir-kualitas-premium-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp18,75 ribu (per 31 Juli 2026). Perubahan harian: stabil, tidak berubah dibandingkan hari sebelumnya (Rp18,75 ribu ). Perubahan ...",True
2025-01-27,Gula Pasir,DI Yogyakarta,harga Gula Pasir DI Yogyakarta 2025-01 naik turun,3,Harga Gula Pasir Kualitas Premium di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/825d4194643970a/harga-gula-pasir-kualitas-premium-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Gula Pasir Kualitas Premium di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp18,75 Ribu , Update 31 Juli 2026 · Harga terkini: Rp18, ...",True
2025-01-27,Cabai Rawit,DI Yogyakarta,harga Cabai Rawit DI Yogyakarta 2025-01 naik turun,3,Harga Sembako Jogja Hari Ini 1 September 2025: Rawit Merah ...,https://www.detik.com/jogja/bisnis/d-8090290/harga-sembako-jogja-hari-ini-1-september-2025-rawit-merah-mulai-naik,"Sementara itu, cabai merah naik 1.250 rupiah, terhitung dari Rp 33.000 menjadi Rp 34.250/kg. Angka ini didapat dari hitungan rata-rata harga di ...",True
2025-01-27,Beras Kualitas Medium I,DI Yogyakarta,harga Beras Kualitas Medium I DI Yogyakarta 2025-01 naik turun,3,Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/83f61f5c5345f7a/harga-beras-kualitas-medium-i-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp14,9 Ribu , Update 05 Juni 2026 ; 2025-12-09, 14.900 ; 2025-12-10, 14.900.",True
2025-01-27,Bawang Merah Ukuran Sedang,DI Yogyakarta,harga Bawang Merah Ukuran Sedang DI Yogyakarta 2025-01 naik turun,3,Harga Bawang Putih Ukuran sedang di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/70f9ac56e81b35c/harga-bawang-putih-ukuran-sedang-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Bawang Merah per Kg harian di Pasar Tradisional Menurut Provinsi Rp46,25 ribu. Bawang Merah Ukuran Sedang per Kg Rp46,25 ribu (turun 9.76%) 5. ...",True
2025-01-27,Bawang Merah,DI Yogyakarta,harga Bawang Merah DI Yogyakarta 2025-01 naik turun,3,Harga Sembako Jogja Hari Ini 1 September 2025: Rawit Merah ...,https://www.detik.com/jogja/bisnis/d-8090290/harga-sembako-jogja-hari-ini-1-september-2025-rawit-merah-mulai-naik,Bawang merah: Naik dari Rp 35.571 menjadi Rp 36.143/kg; Bawang putih bonggol: Naik dari Rp 29.429 menjadi Rp 30.000/kg; Cabai merah keriting ...,True
2025-01-27,Telur Ayam Ras Segar,DI Yogyakarta,harga Telur Ayam Ras Segar DI Yogyakarta 2025-01 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/27e3f90e4f9eaa8/harga-telur-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp26,5 ribu (per 17 Juli 2026). · Perubahan harian: naik Rp750 dari hari sebelumnya (Rp25,75 ribu ). · Perubahan mingguan: naik ...",True
2025-01-27,Daging Ayam Ras Segar,DI Yogyakarta,harga Daging Ayam Ras Segar DI Yogyakarta 2025-01 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/26ca4d59bf3b0ec/harga-daging-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp39,75 ribu (per 11 Agustus 2026). · Perubahan harian: naik Rp1000.0 dari hari sebelumnya (Rp38,75 ribu ). · Perubahan mingguan: ...",True
2025-01-27,Cabai Merah Keriting ,DI Yogyakarta,harga Cabai Merah Keriting  DI Yogyakarta 2025-01 naik turun,3,Harga Sembako Jogja Hari Ini 1 September 2025: Rawit Merah ...,https://www.detik.com/jogja/bisnis/d-8090290/harga-sembako-jogja-hari-ini-1-september-2025-rawit-merah-mulai-naik,Cabai merah keriting: Naik dari Rp 27.857 menjadi Rp 30.714/kg; Cabai merah besar: Rp 31.857/kg; Cabai rawit merah: Naik dari Rp 21.143 menjadi ...,True
2024-12-26,Cabai Rawit Hijau,DI Yogyakarta,harga Cabai Rawit Hijau DI Yogyakarta 2024-12 naik turun,3,Harga Sembako Jogja Hari Ini 2 April 2024: Cabai Rawit Hijau Jadi Rp 41 ...,https://www.detik.com/jogja/bisnis/d-7273836/harga-sembako-jogja-hari-ini-2-april-2024-cabai-rawit-hijau-jadi-rp-41-ribu,"Cabai merah keriting: Rp 38.750,00/kg; Cabai rawit hijau: Rp 41.250,00/kg; Cabai rawit merah: Rp 37.500,00/kg; Daging ayam ras segar: Rp 38.250 ...",True
2024-12-26,Gula Pasir Kualitas Premium,DI Yogyakarta,harga Gula Pasir Kualitas Premium DI Yogyakarta 2024-12 naik turun,3,Harga Gula Pasir Kualitas Premium di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/825d4194643970a/harga-gula-pasir-kualitas-premium-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp18,75 ribu (per 31 Juli 2026). Perubahan harian: stabil, tidak berubah dibandingkan hari sebelumnya (Rp18,75 ribu ). Perubahan ...",True
2024-12-26,Cabai Rawit Merah,DI Yogyakarta,harga Cabai Rawit Merah DI Yogyakarta 2024-12 naik turun,3,Harga Sembako Jogja Hari Ini 23 Juli 2024: Cabai Rawit Merah Naik Gila ...,https://www.detik.com/jogja/bisnis/d-7452755/harga-sembako-jogja-hari-ini-23-juli-2024-cabai-rawit-merah-naik-gila-gilaan,Harganya naik gila-gilaan dan dibanderol Rp 70.000 per kilogram setelah kemarin masih berada di angka Rp 62.500. cabai rawit merah di Indonesia ...,True
2024-12-26,Cabai Merah,DI Yogyakarta,harga Cabai Merah DI Yogyakarta 2024-12 naik turun,3,Harga Cabai Merah Besar di Pasar Modern Periode September 2024 ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/f9ce83c1115d38f/harga-cabai-merah-besar-harian-di-pasar-modern-provinsi-di-yogyakarta,"Rp84,45 ribu per kg. di DI Yogyakarta terlihat turun 15,24%. Yogyakarta diperdagangkan di harga Rp98,45 ribu per kg. 149.44% dan penurunan ...",True
2024-12-26,Beras Kualitas Medium I,DI Yogyakarta,harga Beras Kualitas Medium I DI Yogyakarta 2024-12 naik turun,3,Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/83f61f5c5345f7a/harga-beras-kualitas-medium-i-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp14,9 Ribu , Update 05 Juni 2026 ; 2025-10-24, 14.900 ; 2025-10-27, 14.900.",True
2024-12-26,Cabai Merah Besar,DI Yogyakarta,harga Cabai Merah Besar DI Yogyakarta 2024-12 naik turun,3,Harga Sembako Jogja Hari Ini 23 Desember 2024: Cabai Rawit ...,https://www.detik.com/jogja/bisnis/d-7699669/harga-sembako-jogja-hari-ini-23-desember-2024-cabai-rawit-merah-ngegas,Cabai merah besar: Naik dari Rp51.250 menjadi Rp 55.000/kg Cabai merah keriting: Naik dari Rp 41.250 menjadi Rp 53.750/kg. Turun dari Rp 39.600 ...,True
2024-12-26,Telur Ayam,DI Yogyakarta,harga Telur Ayam DI Yogyakarta 2024-12 naik turun,3,Harga Telur Ayam di Pasar Tradisional Periode November ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/fc179364fa86411/harga-telur-ayam-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"Harga Telur Ayam di Pasar Tradisional Periode November 2024-2025 ; 2024-11-27, 26.000 ; 2024-11-28, 25.750 ; 2024-11-29, 25.750 ; 2024-12-02, 25.750.",True
2024-12-26,Gula Pasir,DI Yogyakarta,harga Gula Pasir DI Yogyakarta 2024-12 naik turun,3,Harga Gula Pasir di Pasar Modern Provinsi DI Yogyakarta Sebulan ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/0fe98695f67030d/harga-gula-pasir-harian-di-pasar-modern-provinsi-di-yogyakarta,"Harga Gula Pasir di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir Masih di Harga Rp17,6 Ribu per Kg ; 2024-12-25, 17.350 ; 2024-12-26 ...",True
2024-12-26,Daging Ayam,DI Yogyakarta,harga Daging Ayam DI Yogyakarta 2024-12 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Modern Periode Desember ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/ef607d46827eaf7/harga-daging-ayam-ras-segar-harian-di-pasar-modern-provinsi-di-yogyakarta,"Daging Ayam Ras Segar per Kg Rp39,9 ribu per kg (tidak berubah)4. DI Yogyakarta 2024-12-02 39.900 … catat sebesar Rp39,9 ribu per kg. harga Rp39,4 ribu per kg. ...",True
2024-12-26,Cabai Merah Keriting ,DI Yogyakarta,harga Cabai Merah Keriting  DI Yogyakarta 2024-12 naik turun,3,Harga Sembako Jogja Hari Ini 23 Desember 2024: Cabai Rawit ...,https://www.detik.com/jogja/bisnis/d-7699669/harga-sembako-jogja-hari-ini-23-desember-2024-cabai-rawit-merah-ngegas,Cabai merah keriting: Naik dari Rp 52.480 menjadi Rp 54.000/kg; Cabai rawit merah: Naik dari Rp 52.970 menjadi Rp 58.970/kg; Daging sapi murni: ...,True
2024-12-26,Bawang Merah,DI Yogyakarta,harga Bawang Merah DI Yogyakarta 2024-12 naik turun,3,Harga Sembako Jogja Hari Ini 12 November 2024: Bawang Merah ...,https://www.detik.com/jogja/bisnis/d-7634519/harga-sembako-jogja-hari-ini-12-november-2024-bawang-merah-naik-beras-turun,Bawang merah ukuran sedang: Naik dari Rp33.500 menjadi Rp38.500/kg Bawang putih ukuran sedang: Rp42.500/kg Beras kualitas bawah I: Turun dari Rp13.150 menjadi ...,True
2024-12-26,Telur Ayam Ras Segar,DI Yogyakarta,harga Telur Ayam Ras Segar DI Yogyakarta 2024-12 naik turun,3,Harga Sembako Jogja Hari Ini 12 Desember 2024: Telur Ayam Ras ...,https://www.detik.com/jogja/bisnis/d-7682995/harga-sembako-jogja-hari-ini-12-desember-2024-telur-ayam-ras-naik-lagi,"Hari ini, telur ayam ras segar naik dari Rp 29.000 menjadi Rp 29.650. Angka ini terus adalah pertanda bahwa tren kenaikan harga telur ayam ras ...",True
2024-12-26,Cabai Rawit,DI Yogyakarta,harga Cabai Rawit DI Yogyakarta 2024-12 naik turun,3,Harga Bahan Pokok Jogja Hari Ini 19 Januari 2024: Cabai Rawit Merah ...,https://www.detik.com/jogja/bisnis/d-7149624/harga-bahan-pokok-jogja-hari-ini-19-januari-2024-cabai-rawit-merah-35-ribu,"Harganya naik dari Rp 14.000,00 per liter menjadi Rp 14.500,00 pada 19 Januari 2024. harganya turun 12,5% menjadi Rp 35.000,00 per kilonya.",True
2024-12-26,Daging Ayam Ras Segar,DI Yogyakarta,harga Daging Ayam Ras Segar DI Yogyakarta 2024-12 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/26ca4d59bf3b0ec/harga-daging-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp39,75 ribu (per 11 Agustus 2026). · Perubahan harian: naik Rp1000.0 dari hari sebelumnya (Rp38,75 ribu ). · Perubahan mingguan: ...",True
2024-12-26,Beras Kualitas Bawah I,DI Yogyakarta,harga Beras Kualitas Bawah I DI Yogyakarta 2024-12 naik turun,3,Harga Beras Kualitas Bawah II di Pasar Tradisional Periode ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/bc12a95c2e73502/harga-beras-kualitas-bawah-ii-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"DI Yogyakarta. 2024-12-23, 12.150. 2024-12-24, 12.150. 2024-12-25, 12.150. 2024-12-26 ... Yogyakarta tercatat sebanyak tiga komoditas turun dan 14 lainnya naik.",True
2024-12-26,Bawang Merah Ukuran Sedang,DI Yogyakarta,harga Bawang Merah Ukuran Sedang DI Yogyakarta 2024-12 naik turun,3,Harga Sembako Jogja Hari Ini 12 November 2024: Bawang Merah ...,https://www.detik.com/jogja/bisnis/d-7634519/harga-sembako-jogja-hari-ini-12-november-2024-bawang-merah-naik-beras-turun,Bawang merah ukuran sedang: Naik dari Rp33.500 menjadi Rp38.500/kg; Bawang putih ukuran sedang: Rp42.500/kg; Beras kualitas bawah I: Turun dari ...,True
2024-12-26,Beras,DI Yogyakarta,harga Beras DI Yogyakarta 2024-12 naik turun,3,Harga Beras di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/99e4a755f14f916/harga-beras-harian-di-pasar-modern-provinsi-di-yogyakarta,"Harga Beras di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir Naik 3,47% ; 2024-12-16, 14.150 ; 2024-12-17, 14.150 ; 2024-12-19, 14.150 ; 2024 ...",True
2024-11-26,Telur Ayam Ras Segar,DI Yogyakarta,harga Telur Ayam Ras Segar DI Yogyakarta 2024-11 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Modern Periode Oktober 2024-2025,https://databoks.katadata.co.id/ekonomi-makro/statistik/ec6f71d3c76de75/harga-telur-ayam-ras-segar-harian-di-pasar-modern-provinsi-di-yogyakarta,"Harga Telur Ayam Ras Segar di Pasar Modern Periode Oktober 2024-2025 ; 2024-11-08, 25.400 ; 2024-11-11, 25.400 ; 2024-11-12, 25.400 ; 2024-11-13, 25.400.",True
2024-11-26,Cabai Rawit Hijau,DI Yogyakarta,harga Cabai Rawit Hijau DI Yogyakarta 2024-11 naik turun,3,Harga Bahan Pokok Jogja Hari Ini 29 Januari 2024: Cabai Merah Keriting ...,https://www.detik.com/jogja/bisnis/d-7165753/harga-bahan-pokok-jogja-hari-ini-29-januari-2024-cabai-merah-keriting-naik,"Harganya turun begitu signifikan, yakni hingga angka 25 persen. Hari ini, harga cabai merah keriting dibanderol Rp 45.000,00 per kilo setelah ...",True
2024-11-26,Bawang Merah,DI Yogyakarta,harga Bawang Merah DI Yogyakarta 2024-11 naik turun,3,Harga Sembako Jogja Hari Ini 11 Mei 2024: Bawang Merah Rp 47 ...,https://www.detik.com/jogja/bisnis/d-7334802/harga-sembako-jogja-hari-ini-11-mei-2024-bawang-merah-rp-47-ribuan-sekilo,Bawang Merah Rp 47 Ribuan Sekilo Nur. Harga bawang merah di Jogja hari ini Rp 47 ribuan per kilo,True
2024-11-26,Cabai Merah Besar,DI Yogyakarta,harga Cabai Merah Besar DI Yogyakarta 2024-11 naik turun,3,Harga Bahan Pokok Jogja Hari Ini 29 Januari 2024: Cabai Merah Keriting ...,https://www.detik.com/jogja/bisnis/d-7165753/harga-bahan-pokok-jogja-hari-ini-29-januari-2024-cabai-merah-keriting-naik,"Setelahnya, kenaikan maupun penurunan harga terus terjadi hingga akhirnya turun menjadi Rp 45.000,00 per kilo di tanggal 29 Januari 2024. Selain ...",True
2024-11-26,Cabai Merah Keriting ,DI Yogyakarta,harga Cabai Merah Keriting  DI Yogyakarta 2024-11 naik turun,3,Harga Bahan Pokok Jogja Hari Ini 29 Januari 2024: Cabai Merah Keriting ...,https://www.detik.com/jogja/bisnis/d-7165753/harga-bahan-pokok-jogja-hari-ini-29-januari-2024-cabai-merah-keriting-naik,"Harganya turun begitu signifikan, yakni hingga angka 25 persen. Hari ini, harga cabai merah keriting dibanderol Rp 45.000,00 per kilo setelah ...",True
2024-11-26,Cabai Rawit,DI Yogyakarta,harga Cabai Rawit DI Yogyakarta 2024-11 naik turun,3,Harga Sembako Jogja Hari Ini 9 Juli 2024: Cabai Rawit Merah Naik Tipis!,https://www.detik.com/jogja/bisnis/d-7429901/harga-sembako-jogja-hari-ini-9-juli-2024-cabai-rawit-merah-naik-tipis,Cabai merah besar terlihat turun harganya dari Rp 50.000 menjadi Rp 46.250 per kilogram hari ini. Rp 40.000 per kilogram,True
2024-11-26,Cabai Merah,DI Yogyakarta,harga Cabai Merah DI Yogyakarta 2024-11 naik turun,3,Naik-Turun Harga Sembako Jogja Sepekan Ini 11-16 November 2024,https://www.detik.com/jogja/bisnis/d-7642516/naik-turun-harga-sembako-jogja-sepekan-ini-11-16-november-2024,Cabai merah keriting: Rp15.970/kg; Cabai rawit merah: Rp27.390/kg; Daging sapi murni: Rp130.000/kg; Daging ayam ras: Rp35.000/kg ...,True
2024-11-26,Daging Ayam Ras Segar,DI Yogyakarta,harga Daging Ayam Ras Segar DI Yogyakarta 2024-11 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/26ca4d59bf3b0ec/harga-daging-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp39,75 ribu (per 11 Agustus 2026). · Perubahan harian: naik Rp1000.0 dari hari sebelumnya (Rp38,75 ribu ). · Perubahan mingguan: ...",True
2024-11-26,Cabai Rawit Merah,DI Yogyakarta,harga Cabai Rawit Merah DI Yogyakarta 2024-11 naik turun,3,Harga Sembako Jogja Hari Ini 9 Juli 2024: Cabai Rawit Merah Naik Tipis!,https://www.detik.com/jogja/bisnis/d-7429901/harga-sembako-jogja-hari-ini-9-juli-2024-cabai-rawit-merah-naik-tipis,Cabai merah besar terlihat turun harganya dari Rp 50.000 menjadi Rp 46.250 per kilogram hari ini.,True
2024-11-26,Telur Ayam,DI Yogyakarta,harga Telur Ayam DI Yogyakarta 2024-11 naik turun,3,Harga Telur Ayam di Pasar Tradisional Periode November ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/fc179364fa86411/harga-telur-ayam-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"Harga Telur Ayam di Pasar Tradisional Periode November 2024-2025 ; 2024-11-27, 26.000 ; 2024-11-28, 25.750 ; 2024-11-29, 25.750 ; 2024-12-02, 25.750.",True
2024-11-26,Daging Ayam,DI Yogyakarta,harga Daging Ayam DI Yogyakarta 2024-11 naik turun,3,Harga Daging Ayam Nasional Seminggu Terakhir Turun Rp110,https://databoks.katadata.co.id/ekonomi-makro/statistik/2c4446bc0baeec1/harga-daging-ayam-nasional-seminggu-terakhir-turun-rp110,"Harga Daging Ayam Nasional Seminggu Terakhir Turun Rp110 ; 2024-10-31, 36.320 ; 2024-11-01, 36.290 ; 2024-11-02, 36.430 ; 2024-11-03, 36.290.",True
2024-11-26,Bawang Merah Ukuran Sedang,DI Yogyakarta,harga Bawang Merah Ukuran Sedang DI Yogyakarta 2024-11 naik turun,3,Harga Bawang Merah Ukuran sedang di Pasar Modern Periode ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/200771a719e9f5a/harga-bawang-merah-ukuran-sedang-harian-di-pasar-modern-provinsi-di-yogyakarta,"Harga Bawang Merah Ukuran sedang di Pasar Modern Periode September 2024-2025 ; 2024-11-28, 47.900 ; 2024-11-29, 47.900 ; 2024-12-02, 47.900 ; 2024- ...",True
